部門 問題
地政機關 請問何為抵費地?
地政機關 為什麼要辦理非都市計畫地區圖解數化地籍圖整合建置？
地政機關 我的土地正在辦理非都市計畫地區圖解數化地籍圖整合建置，對我的土地有無影響?
地政機關 國土利用現況調查作業方式為何？
地政機關 何謂水利數值地形資料(HyDEM)?
地政機關 重測地籍調查時，與未登記土地相鄰經界，是否可依使用現況指界？
地政機關 經法院判決之土地經界，於重測地籍調查時，應如何辦理指界？
地政機關 如何使用109年度公告一九九七坐標系統2020年成果(簡稱為TWD97[2020]）?
地政機關 有關一等水準點水準測量成果，有哪些離島地區可以提供申請呢?
地政機關 地籍測量人員假日訓練班開課內容？
地政機關 如何申請海岸像片基本圖成果資料？
地政機關 如何申請三維建物模型資料？供應對象？申請方式？
地政機關 如何查詢是否為開立統一發票之廠商?
地政機關 就學中的子女若在外打工有收入，仍可申請子女教育補助嗎？
地政機關 貴中心是否有測繪信箱?答覆期限多久?
地政機關 如果我想要檢舉機關(公司)內部員工涉嫌貪瀆不法，是否有保護我的相關法令規章？
地政機關 烏日前竹區段徵收工程施工期間地下水開放取用。
地政機關 請問都市計畫樁有哪些型式？
地政機關 早期農地重劃區農水路更新改善工程先期規劃地方說明會說明之事項包含哪些？
地政機關 不動產經紀人及經紀營業員專業訓練之相關機構、團體向中央主管機關申請認可時，須準備哪些資料？
地政機關 重劃區內應行拆遷物有那些？
地政機關 早期農地重劃區農水路更新改善工程在規劃階段，為何要召開地方說明會？
地政機關 不動產經紀營業員專業訓練機構團體之認可期限為多久?
地政機關 有關都市計畫樁之埋設規定為何?
地政機關 辦理農村社區土地重劃後，土地位置之分配方法為何?
地政機關 早期農地重劃區農水路更新改善工程，監造作業為何單位辦理？
地政機關 不動產經紀營業員資格取得之專業訓練應包括哪些課程?
地政機關 機場捷運A7站區周邊人行空橋與廣場地下停車場開闢工程目前辦理情形?
地政機關 「早期農地重劃區農水路更新改善」先期規劃之作業方式及目的為何?
地政機關 不動產經紀人專業訓練應包括哪些課程?
地政機關 自辦市地重劃籌備會為籌組成立重劃會之任務為何？
地政機關 早期農地重劃區農水路更新改善工程是否能鋪設柏油路面(AC)或混凝土路面(PC)?
地政機關 不動產經紀營業員專業訓練之相關機構、團體對於參訓人員費用收取及人數限制有哪些規定？
地政機關 請問都市計畫為直線之道路，因其兩側建築物之偏差，導致中線發生偏差時，實地偏差在多少公分以內者，視為無誤？
地政機關 早期農地重劃區農水路更新改善先期規劃給水路斷面計畫中，應如何決定給水溝高程？
地政機關 不動產經紀營業員如何取得專業訓練之證明書?
地政機關 目前土城司法園區區段徵收公共工程辦理情形為何？
地政機關 市地重劃施工前準備作業有那些？
地政機關 早期農地重劃區農水路更新改善計畫主辦機關及提報程序為何？
地政機關 不動產經紀人專業訓練之相關機構、團體對於參訓人員費用收取及人數限制有哪些規定？
地政機關 辦理市地重劃區或區段徵收公共工程施工於颱風、豪雨來襲前工地現場應作好那些防災工作？
地政機關 自辦重劃會章程應載明事項為何？
地政機關 早期農地重劃區農水路更新改善區植栽原則為何?
地政機關 辦理不動產經紀營業員專業訓練課程時，倘參訓人員發生遲到、早退之情事時應如何處理?
地政機關 「新北市中和秀朗橋北側區段徵收開發工程」目前辦理情形?
地政機關 自辦市地重劃監事會之權責為何？
地政機關 早期農地重劃區農水路更新改善工程完工後之農、水路接管機關為何?
地政機關 不動產經紀營業員專業訓練之相關機構、團體對於訓練類別、開課日期、課程表、測驗日期及場地有哪些須注意事項呢？
地政機關 如何取得本中心「水深測量資料調查及整理作業」相關成果資料？
地政機關 曾任職本中心測工或測量助理，如何申請服務證明書？
地政機關 機關員工依規定報支差旅費所取得之收據或統一發票，其買受人應為機關名稱，或是出差人姓名？
地政機關 如果我想要檢舉機關(公司)內部員工涉嫌貪瀆不法，是否有保護我的相關法令規章？
地政機關 我是前年高考錄取榜生，因就讀研究所而申請延後分發，現學業完成且服完役，國土測繪中心今年剛好有考試缺，我可否直接進入貴中心服務？
地政機關 目前新北市汐止社福用地市地重劃工程辦理情形為何？
地政機關 早期農地重劃區農水路更新改善工程經費是由中央補助或地方政府自籌?
地政機關 不動產經紀人參加專業訓練課程，於受訓完成後如何取得時數證明書？
地政機關 請問都市計畫樁在何種情況下可設置虛樁？
地政機關 「國土測繪圖資服務雲」可提供學校或學術研究申請介接嗎?
地政機關 「國土測繪圖資服務雲」網路服務API需申請嗎？如何申請?
地政機關 開放資料提供之SHP格式圖資如何使用？
地政機關 開放資料之「國土利用調查統計資料」的內容為何？
地政機關 申請國土測繪中心車載光達校正服務，相關資訊可至何處查詢?
地政機關 申請國土測繪中心無人機小像幅航拍攝影機校正系統服務，相關資訊可至何處查詢?
地政機關 歷史行政區域界、村里界圖資如何取得？
地政機關 行政區界線或村里界線標示位置有疑義，該如何處理？
地政機關 農地重劃是否需辦理出流管制之土地開發利用面積計算標準為何?
地政機關 自辦市地重劃之公共設施工程，理事會應於總工程進度達多少百分比時，應向直轄市或縣（市）主管機關申請查核？
地政機關 早期農地重劃區農水路更新改善工程採用生態或綠色工法有哪些?
地政機關 經認可之不動產經紀人專業訓練機構、團體涉有違規，中央主管機關得廢止其認可並公告的情況有哪些呢？
地政機關 收到地籍圖重測作業宣導會通知書，應如何處理？
地政機關 因何需要辦理非都市計畫地區數化成果整合建置?其成果有何效益?
地政機關 玉山高度是否有持續辦理監測?
地政機關 測量儀器校正服務網登錄之簡易電子測距基線場標準距離是否有定期維護?
地政機關 何謂市地重劃？
地政機關 早期農地重劃區農水路更新改善區植栽原則為何?
地政機關 不動產經紀營業員專業訓練之測驗期程及測驗合格分數為何？
役政署 役男領取之服裝尺寸不合穿時，可否進行更換？
役政署 伙食供應是否有素食？
役政署 役男生病是否可以就醫治療？
役政署 替代役役男基礎訓練期間衣物如何送洗，其費用多少？
役政署 替代役役男於基礎訓練成績，佔分發成績比例多少，其評分項目及成績配比為何？
役政署 替代役基礎訓練期間可否攜帶MP3、錄音機、相機、V8等電子用品?
役政署 研發替代役員額申請之申請資格為何？
役政署 員額申請及資料登錄網站之網址為何？
役政署 員額申請相關問題之聯絡窗口？
役政署 役男如何參與報名作業？
役政署 用人單位於研發營運計畫書申請的是博士役男，於甄選作業時可否勾選預備錄用碩士役男？
役政署 如果錄用的役男無法如期畢業，請問用人單位是否損失一名員額？請問錄用之役男因為個人意願決定不服研發或產業訓儲替代役，是否有任何罰則？
役政署 需用機關如何申請年度一般替代役需求員額？
役政署 如何以家庭因素申請服一般替代役？
役政署 替代役役男申請提前退役？
役政署 役男如何以宗教因素申請服一般替代役？
役政署 替代役役男役別甄選如何分發作業？
役政署 替代役役男如何申請延期徵集？
役政署 一般替代役役男申請公假規定中之參加政府舉辦之各種考試，是否有特別限定何種考試？
役政署 替代役役男請病假的規定為何？應檢據何種證明申請？
役政署 替代役役男家屬死亡時，可否申請喪假？
役政署 替代役役男申請事假之條件為何？
役政署 替代役役男是否有陪產假，如何提出申請？
役政署 替代役役男如何申請婚假？
役政署 替代役役男參與公益服務受傷是否屬因公受傷?
